generation,N_shifts,logPrior,logLik,eventRate,acceptRate
2551000,146,-1505.23,-96534,86.2147,0.092
2552000,148,-1505.21,-96536,72.256,0.102
2553000,148,-1505.41,-96530.9,72.256,0.087
2554000,146,-1496.69,-96536.5,80.8983,0.098
2555000,146,-1498.52,-96533.2,83.107,0.097
2556000,146,-1508.05,-96521.9,89.0439,0.092
2557000,149,-1515.2,-96519.6,73.4699,0.099
2558000,149,-1521.43,-96514.6,73.4699,0.083
2559000,147,-1501.19,-96512.9,77.546,0.102
2560000,146,-1490.72,-96501,71.0093,0.095
2561000,145,-1484.33,-96500.8,70.5326,0.11
2562000,139,-1442.9,-96479.8,75.4732,0.115
2563000,134,-1400.59,-96478.1,73.8099,0.092
2564000,129,-1355.83,-96471.7,68.0806,0.097
2565000,128,-1317.45,-96478.6,50.236,0.085
2566000,125,-1316.28,-96481,70.4549,0.094
2567000,127,-1332.12,-96458.9,70.4549,0.098
2568000,126,-1317.77,-96467.8,61.8191,0.085
2569000,130,-1350.13,-96461.4,61.8191,0.079
2570000,137,-1412.5,-96474.1,69.5968,0.082
2571000,138,-1430.13,-96486.4,75.8538,0.102
2572000,137,-1424.35,-96475.8,70.5065,0.088
2573000,139,-1438.63,-96462.7,67.4327,0.097
2574000,137,-1428.32,-96449,74.2833,0.105
2575000,137,-1419.73,-96440.2,66.4408,0.107
2576000,141,-1460.92,-96436.9,77.9683,0.108
2577000,142,-1466.47,-96424.7,77.9683,0.089
2578000,135,-1405.72,-96409.8,69.7748,0.089
2579000,137,-1429.62,-96400.9,67.7404,0.108
2580000,139,-1458.03,-96402.2,81.5925,0.1
2581000,138,-1448.8,-96402.3,75.8615,0.097
2582000,138,-1441.84,-96402.5,67.5966,0.098
2583000,136,-1429.8,-96388.8,67.5966,0.092
2584000,138,-1445.88,-96383.4,66.8123,0.1
2585000,136,-1433.6,-96368.8,71.7259,0.098
2586000,140,-1471.42,-96357.3,75.205,0.097
2587000,143,-1492.19,-96352.2,75.205,0.091
2588000,145,-1509.54,-96356.1,72.6567,0.102
2589000,143,-1504.94,-96344.8,79.0189,0.087
2590000,146,-1515.45,-96345.8,71.3277,0.107
2591000,147,-1527.11,-96334.4,71.4013,0.102
2592000,148,-1540.05,-96340.2,78.847,0.096
2593000,149,-1524.23,-96329.4,64.2645,0.097
2594000,144,-1496.24,-96311.8,66.2561,0.104
2595000,141,-1482.05,-96300.7,71.8013,0.113
2596000,138,-1455.26,-96295,67.4715,0.096
2597000,137,-1448.43,-96289.4,71.1744,0.096
2598000,139,-1448.97,-96268.3,58.0704,0.1
2599000,137,-1445.15,-96268.6,70.4679,0.081
2600000,138,-1451.51,-96268.3,74.3448,0.122
2601000,139,-1444.91,-96269.9,59.4155,0.097
2602000,137,-1447.77,-96274.9,78.9915,0.104
2603000,137,-1449.18,-96281.6,77.5842,0.095
2604000,137,-1418.31,-96293,57.4864,0.099
2605000,138,-1447.63,-96295.6,79.9514,0.076
2606000,134,-1404.99,-96303.1,69.2341,0.1
2607000,133,-1404.15,-96300.3,74.3444,0.097
2608000,129,-1366.48,-96305.4,65.5866,0.095
2609000,135,-1411.38,-96309.7,59.6697,0.104
2610000,138,-1451.69,-96304.2,72.8167,0.1
2611000,138,-1449.44,-96303.4,68.5992,0.108
2612000,138,-1456.88,-96294.4,78.6763,0.089
2613000,142,-1474.78,-96291.7,66.0183,0.094
2614000,140,-1470.88,-96286.2,76.4363,0.107
2615000,141,-1474.3,-96280.4,71.4499,0.095
2616000,140,-1464.23,-96272.6,71.4499,0.106
2617000,140,-1459.69,-96262.9,72.2302,0.087
2618000,140,-1451.16,-96254.8,58.6934,0.105
2619000,141,-1492.09,-96267.6,91.0418,0.113
2620000,143,-1484.54,-96273.1,61.0864,0.098
2621000,140,-1469.34,-96267.1,75.6687,0.095
2622000,138,-1437.82,-96247.6,58.4402,0.096
2623000,140,-1460.96,-96231.9,66.5097,0.098
2624000,139,-1462.21,-96217.2,71.3819,0.106
2625000,140,-1469.03,-96205.5,66.6593,0.088
2626000,139,-1453.21,-96201.8,65.4091,0.094
2627000,138,-1441.39,-96197.5,62.1664,0.097
2628000,137,-1430.92,-96192,67.3352,0.093
2629000,135,-1410.96,-96183.6,68.4405,0.099
2630000,137,-1421.97,-96187.9,64.1426,0.087
2631000,134,-1393.86,-96188.2,63.5527,0.099
2632000,132,-1372.55,-96174.7,59.8737,0.088
2633000,132,-1384.2,-96183.8,68.6385,0.082
2634000,131,-1376.66,-96189.7,66.6111,0.109
2635000,131,-1386.42,-96171.1,68.7419,0.096
2636000,132,-1390.18,-96191.6,69.1393,0.107
2637000,132,-1373.85,-96200.7,58.2021,0.112
2638000,132,-1382.99,-96185.5,67.6477,0.099
2639000,137,-1421.78,-96179.7,64.5224,0.105
2640000,138,-1428.11,-96179.1,66.2259,0.08
2641000,137,-1417.73,-96181.5,74.6262,0.102
2642000,135,-1394.92,-96179.5,66.4062,0.087
2643000,135,-1405.8,-96164.7,75.7492,0.088
2644000,135,-1394.96,-96171,64.4545,0.112
2645000,138,-1415.98,-96175.7,64.4545,0.104
2646000,139,-1428.65,-96174.1,67.1494,0.083
2647000,139,-1429.08,-96167.9,67.1494,0.082
2648000,138,-1424.01,-96146,67.1494,0.104
2649000,135,-1404.56,-96144.1,67.1494,0.088
2650000,134,-1394.92,-96140.8,63.3837,0.083
2651000,129,-1355.75,-96141.4,63.9783,0.093
2652000,131,-1366.39,-96144.8,63.0052,0.093
2653000,128,-1352.87,-96138.7,69.1925,0.092
2654000,130,-1371.1,-96141.4,67.8805,0.087
2655000,127,-1343.89,-96133.7,64.8905,0.084
2656000,131,-1379.39,-96142.2,68.1853,0.089
2657000,128,-1346.82,-96135.3,58.7066,0.092
2658000,129,-1366.6,-96135,65.9425,0.087
2659000,130,-1374.31,-96131.1,65.4128,0.091
2660000,130,-1374.21,-96126.2,63.0753,0.104
2661000,133,-1399.2,-96124.6,64.9197,0.081
2662000,133,-1402.73,-96129.8,64.9197,0.092
2663000,133,-1404.54,-96120.1,64.9197,0.088
2664000,133,-1410.23,-96113.3,65.1913,0.096
2665000,134,-1417.9,-96108.3,72.2614,0.093
2666000,133,-1407.25,-96112.5,67.9766,0.082
2667000,134,-1405.02,-96107.1,57.3087,0.091
2668000,136,-1441.01,-96114,78.0068,0.081
2669000,136,-1430.21,-96126.5,66.0828,0.096
2670000,142,-1491.87,-96126,77.0213,0.092
2671000,139,-1454.19,-96127.9,64.577,0.102
2672000,138,-1443.99,-96143.4,65.4131,0.102
2673000,139,-1459.83,-96138.1,72.4624,0.122
2674000,137,-1442.17,-96127.2,69.95,0.099
2675000,138,-1447.12,-96140.4,69.95,0.097
2676000,138,-1464.74,-96138.4,83.0512,0.098
2677000,142,-1483.62,-96132.7,76.9847,0.093
2678000,141,-1472.84,-96119.9,78.5727,0.09
2679000,137,-1428.52,-96113.2,56.9025,0.102
2680000,142,-1482.76,-96121,72.39,0.083
2681000,145,-1501.5,-96116.8,68.8771,0.09
2682000,144,-1494.42,-96097.5,68.8771,0.091
2683000,142,-1488.49,-96095.3,76.432,0.083
2684000,144,-1499.83,-96098.6,70.36,0.094
2685000,145,-1520.36,-96110.8,80.0934,0.113
2686000,149,-1552.77,-96098.4,80.0934,0.091
2687000,147,-1522.74,-96101.4,66.6064,0.101
2688000,151,-1543.03,-96105.7,63.2089,0.092
2689000,146,-1515.81,-96102.4,74.7187,0.088
2690000,142,-1471.44,-96107.3,65.7698,0.093
2691000,147,-1520.05,-96110.3,77.2494,0.087
2692000,149,-1523.03,-96109.1,66.0692,0.094
2693000,144,-1489.36,-96111,77.9224,0.113
2694000,141,-1460.86,-96098.7,69.506,0.115
2695000,140,-1445.14,-96074.9,61.2444,0.093
2696000,135,-1411.17,-96068,62.9067,0.098
2697000,137,-1429.63,-96066.7,69.8005,0.094
2698000,135,-1407.14,-96072.2,69.8005,0.079
2699000,137,-1410.95,-96065.4,64.058,0.109
2700000,137,-1413.28,-96060.5,64.058,0.084
2701000,133,-1387.66,-96058.6,64.058,0.101
2702000,136,-1415.44,-96059.7,68.4214,0.09
2703000,135,-1416.1,-96047.5,74.9121,0.109
2704000,135,-1402.22,-96036.7,64.1907,0.099
2705000,136,-1409.52,-96026.4,62.5244,0.092
2706000,139,-1439.86,-96031.1,67.83,0.085
2707000,143,-1496.29,-96030.3,92.2381,0.112
2708000,144,-1485.19,-96031.2,67.9188,0.113
2709000,148,-1523.36,-96053.5,73.2594,0.116
2710000,145,-1512.66,-96043.7,82.9274,0.107
2711000,146,-1514.85,-96036.3,76.8207,0.095
2712000,144,-1488.34,-96026.5,65.6228,0.114
2713000,146,-1519.2,-96029.8,81.98,0.095
2714000,143,-1468.73,-96029.7,64.666,0.094
2715000,140,-1454.05,-96027.7,74.0446,0.109
2716000,141,-1466.06,-96009.9,71.1172,0.106
2717000,138,-1435.14,-96018,66.011,0.098
2718000,140,-1439.29,-96019.2,58.8695,0.115
2719000,143,-1491.05,-96021.8,83.166,0.097
2720000,140,-1462.84,-96011,79.1946,0.105
2721000,144,-1487.13,-96006.9,70.0029,0.093
2722000,142,-1472.99,-95991.3,67.81,0.101
2723000,142,-1471.95,-96000,67.81,0.099
2724000,139,-1443.68,-95983.7,65.0586,0.084
2725000,139,-1447.57,-95989.4,65.5561,0.093
2726000,140,-1461.34,-95997.5,67.6863,0.097
2727000,143,-1492.65,-95989.2,71.3534,0.093
2728000,148,-1528.52,-95976.2,74.8864,0.111
2729000,144,-1488.86,-95968,74.7715,0.088
2730000,144,-1488.7,-95982,76.8429,0.121
2731000,145,-1494.77,-95981.2,71.7921,0.106
2732000,141,-1455.18,-95980.6,62.825,0.102
2733000,147,-1512.17,-95986.6,78.3313,0.096
2734000,146,-1503.36,-95969.9,75.2722,0.089
2735000,150,-1537.19,-95976.8,78.2789,0.105
2736000,150,-1533.35,-95977,78.2789,0.097
2737000,154,-1565.41,-95964.8,75.177,0.099
2738000,154,-1558.5,-95949.9,73.6213,0.099
2739000,144,-1473,-95940.4,68.5292,0.089
2740000,147,-1505.7,-95944,74.8873,0.095
2741000,147,-1509.16,-95939.4,74.8873,0.099
2742000,145,-1497.43,-95923.4,74.8873,0.097
2743000,142,-1460.94,-95904.5,69.5473,0.104
2744000,140,-1448.34,-95887.8,74.4012,0.111
2745000,141,-1460.07,-95896.7,72.1995,0.088
2746000,137,-1425.05,-95883.1,72.6491,0.089
2747000,138,-1428.8,-95881.2,73.1687,0.106
2748000,139,-1428.75,-95883.6,63.7125,0.088
2749000,140,-1446.83,-95886,72.5965,0.093
2750000,142,-1462.91,-95878.9,74.4189,0.093
2751000,141,-1443.04,-95876.2,60.5524,0.092
2752000,141,-1447.65,-95883.6,71.3449,0.071
2753000,137,-1417.94,-95890,71.3449,0.095
2754000,135,-1393.31,-95867.6,63.7306,0.117
2755000,133,-1371.2,-95862.2,59.5063,0.081
2756000,129,-1338.95,-95865.9,59.5063,0.086
2757000,132,-1364.7,-95866.1,59.2923,0.079
2758000,138,-1432.63,-95866.8,68.7891,0.089
2759000,137,-1431.8,-95865.8,78.0407,0.089
2760000,137,-1429.42,-95848,74.8233,0.105
2761000,136,-1416.88,-95837.9,68.1804,0.099
2762000,132,-1384.9,-95826.8,66.7432,0.081
2763000,133,-1387.2,-95822.7,63.9148,0.121
2764000,132,-1369.91,-95818.7,62.2714,0.096
2765000,131,-1361.01,-95806.8,61.6139,0.083
2766000,129,-1343.54,-95801.6,61.6139,0.071
2767000,130,-1347.22,-95814,58.5075,0.095
2768000,133,-1378.87,-95809.1,71.8154,0.093
2769000,134,-1385.65,-95801,69.2941,0.111
2770000,139,-1440.69,-95807.8,80.9721,0.099
2771000,142,-1455.81,-95816.1,74.0505,0.088
2772000,143,-1455.25,-95812.3,67.1533,0.099
2773000,143,-1464.61,-95804.7,75.4537,0.11
2774000,143,-1458.62,-95801.7,70.3566,0.107
2775000,145,-1482.83,-95832.2,80.9363,0.099
2776000,148,-1493.88,-95835.8,66.1705,0.091
2777000,148,-1499.71,-95823.3,69.1142,0.104
2778000,145,-1487.82,-95826.5,77.7096,0.112
2779000,148,-1499.82,-95832.5,68.3867,0.102
2780000,145,-1475.58,-95814.7,68.3867,0.084
2781000,146,-1482.05,-95815.9,74.1684,0.095
2782000,145,-1477.28,-95803.7,74.043,0.074
2783000,146,-1478.4,-95800.2,75.6504,0.094
2784000,148,-1487.18,-95805.6,66.7546,0.106
2785000,144,-1459.36,-95799.1,78.2958,0.1
2786000,140,-1435.03,-95776.4,78.2958,0.107
2787000,138,-1421.41,-95782.7,74.5935,0.09
2788000,138,-1410.95,-95792.4,60.2299,0.1
2789000,139,-1423.45,-95793.4,69.5014,0.096
2790000,141,-1435.07,-95791.4,69.0005,0.099
2791000,140,-1427.3,-95782.6,70.9312,0.1
2792000,144,-1473.98,-95769,70.9312,0.092
2793000,141,-1455.57,-95764.4,73.0036,0.089
2794000,140,-1450.02,-95768,73.0036,0.079
2795000,140,-1439.99,-95749.3,70.0885,0.094
2796000,143,-1462.9,-95763.7,70.0885,0.091
2797000,141,-1441.96,-95752.6,67.2647,0.095
2798000,141,-1438.13,-95738.8,65.6867,0.107
2799000,141,-1445.53,-95755.1,77.3902,0.102
2800000,139,-1411.44,-95757.5,58.437,0.093
2801000,141,-1438.71,-95739.9,72.7578,0.098
2802000,136,-1391.2,-95752.1,58.7979,0.097
2803000,133,-1374.71,-95747.5,66.7605,0.121
2804000,132,-1370.29,-95741.3,74.8787,0.082
2805000,133,-1374.49,-95737,72.2743,0.079
2806000,131,-1351.17,-95727.4,65.0531,0.101
2807000,128,-1331.77,-95722.9,69.6015,0.091
2808000,130,-1354.68,-95725.9,69.6015,0.093
2809000,130,-1344.5,-95721.6,61.8758,0.099
2810000,133,-1380.75,-95708.1,74.043,0.102
2811000,132,-1368.56,-95706,69.9668,0.08
2812000,135,-1392.84,-95688.8,69.0031,0.091
2813000,132,-1367.2,-95695.5,69.0031,0.103
2814000,131,-1355.14,-95691.4,66.4966,0.086
2815000,134,-1392.1,-95677.9,82.1672,0.106
2816000,138,-1399.02,-95693.2,65.9537,0.092
2817000,138,-1397.09,-95699.2,64.6187,0.103
2818000,138,-1404.19,-95691,72.8924,0.097
2819000,139,-1411.85,-95668.4,69.3281,0.116
2820000,141,-1427.04,-95666.4,68.3691,0.084
2821000,139,-1415.4,-95652,72.3165,0.095
2822000,138,-1407.77,-95638.6,73.532,0.081
2823000,138,-1407.76,-95642,72.8201,0.079
2824000,137,-1397.59,-95644.4,68.2296,0.088
2825000,140,-1429.5,-95650.8,73.4157,0.099
2826000,137,-1392.77,-95651.7,64.9895,0.11
2827000,135,-1389.98,-95652.6,79.3278,0.096
2828000,135,-1385.97,-95649.6,74.5319,0.097
2829000,130,-1342.72,-95651.7,70.6341,0.087
2830000,131,-1355.94,-95663.2,76.4942,0.089
2831000,130,-1345.49,-95656.8,71.5045,0.087
2832000,131,-1352.95,-95652,70.4095,0.078
2833000,131,-1350.8,-95636.5,63.0659,0.093
2834000,126,-1299.6,-95640.9,60.4227,0.103
2835000,127,-1312.04,-95646.2,58.7752,0.1
2836000,127,-1315.77,-95664.4,63.0575,0.104
2837000,129,-1348.14,-95662.6,81.9965,0.089
2838000,129,-1319.87,-95663.1,53.3306,0.089
2839000,132,-1358.44,-95666.2,61.4289,0.092
2840000,132,-1372.93,-95656.9,72.9368,0.089
2841000,133,-1366.21,-95663.5,61.8481,0.093
2842000,134,-1374.65,-95664.4,65.3041,0.085
2843000,136,-1389.4,-95660.1,65.1449,0.093
2844000,137,-1393.53,-95656.2,63.6759,0.089
2845000,138,-1409.45,-95646.5,70.5681,0.093
2846000,135,-1396.17,-95648.4,70.5681,0.097
2847000,132,-1364.76,-95655.3,70.5681,0.084
2848000,132,-1364.43,-95655.7,72.1795,0.084
2849000,134,-1373.5,-95651.5,63.2879,0.089
2850000,138,-1411.21,-95649.2,69.6136,0.092
2851000,136,-1398.5,-95645.9,70.1387,0.08
2852000,133,-1368.86,-95635,67.3378,0.1
2853000,134,-1376.4,-95638.5,70.2223,0.108
2854000,134,-1378.33,-95633.3,74.6958,0.097
2855000,133,-1366.73,-95629.8,70.6702,0.103
2856000,137,-1403.44,-95624.8,70.6702,0.092
2857000,142,-1445.83,-95617,72.2559,0.103
2858000,140,-1417.7,-95617.4,64.4966,0.104
2859000,139,-1416.7,-95618.4,70.3375,0.094
2860000,136,-1400.97,-95624.6,73.1382,0.096
2861000,135,-1384.42,-95626.7,69.2534,0.087
2862000,134,-1371.47,-95626,58.7522,0.081
2863000,139,-1408.91,-95631.9,60.5621,0.094
2864000,137,-1401.22,-95621.2,69.5919,0.087
2865000,139,-1410.69,-95616.7,62.3425,0.095
2866000,138,-1412.57,-95602.3,72.0015,0.11
2867000,142,-1441.37,-95599.7,67.6177,0.099
2868000,145,-1469.79,-95586.3,71.1371,0.093
2869000,147,-1475.4,-95587.9,63.4544,0.087
2870000,145,-1463.03,-95582.8,72.9983,0.103
2871000,147,-1479.26,-95586.1,72.9983,0.102
2872000,149,-1503.52,-95588.3,74.6437,0.103
2873000,151,-1516.64,-95580.1,65.396,0.094
2874000,149,-1514.05,-95567.6,76.2794,0.104
2875000,149,-1519.38,-95569.7,79.1007,0.107
2876000,150,-1526.4,-95562.7,78.4221,0.088
2877000,149,-1512.57,-95561.7,78.4221,0.094
2878000,152,-1529.48,-95555.3,69.7244,0.107
2879000,152,-1527.51,-95557.3,69.7244,0.111
2880000,155,-1565.15,-95552.2,83.1148,0.094
2881000,154,-1553.28,-95548,83.1148,0.086
2882000,153,-1534.71,-95527.6,77.1498,0.106
2883000,148,-1488.42,-95512,68.4569,0.093
2884000,144,-1467.84,-95515.1,80.8568,0.1
2885000,143,-1443.38,-95514,65.1262,0.092
2886000,143,-1449.39,-95511.7,78.0036,0.083
2887000,141,-1425.39,-95493.9,69.7974,0.085
2888000,140,-1417.01,-95494.3,70.6259,0.105
2889000,142,-1421.18,-95483.7,63.568,0.084
2890000,143,-1443.36,-95480.5,75.7895,0.093
2891000,139,-1428.98,-95482.3,84.9949,0.098
2892000,138,-1396.39,-95483.8,67.4194,0.095
2893000,141,-1426.87,-95479.5,78.9737,0.074
2894000,145,-1447.29,-95495.1,67.3405,0.079
2895000,143,-1446.1,-95482.8,75.851,0.097
2896000,143,-1458.94,-95485,78.9327,0.084
2897000,144,-1462.64,-95492.3,79.9548,0.1
2898000,145,-1459.46,-95500.2,65.9837,0.088
2899000,143,-1437.29,-95497.1,66.1655,0.093
2900000,143,-1445.14,-95494.1,76.2275,0.083
2901000,145,-1463.54,-95483.2,76.2275,0.099
2902000,145,-1440.25,-95487.2,55.4807,0.087
2903000,146,-1469.73,-95486.8,72.4968,0.082
2904000,145,-1459.45,-95482.1,73.8192,0.095
2905000,146,-1472.93,-95483.7,80.7595,0.089
2906000,146,-1456.44,-95473.6,70.8484,0.093
2907000,145,-1448.11,-95471.6,70.8484,0.091
2908000,144,-1444.16,-95473.1,76.5397,0.102
2909000,147,-1481.95,-95474.8,82.0264,0.106
2910000,145,-1459.54,-95469.5,80.6417,0.092
2911000,151,-1514.98,-95467.4,79.5236,0.094
2912000,151,-1512,-95459.7,80.1559,0.09
2913000,150,-1512.15,-95452.1,80.1559,0.093
2914000,152,-1516.53,-95444.7,71.1771,0.095
2915000,152,-1521.71,-95433.2,71.1771,0.094
2916000,150,-1508.28,-95427.1,72.4618,0.089
2917000,152,-1522.14,-95417.1,69.918,0.087
2918000,148,-1493.83,-95407,74.021,0.099
2919000,146,-1484.12,-95411.7,77.6199,0.1
2920000,142,-1441.37,-95413.5,68.6599,0.094
2921000,141,-1437.15,-95413.8,68.6599,0.106
2922000,142,-1438.93,-95404.1,75.3102,0.105
2923000,142,-1434.12,-95416.4,71.5129,0.09
2924000,140,-1409.06,-95400.7,65.6456,0.098
2925000,138,-1396.03,-95380.5,65.6456,0.092
2926000,142,-1447.87,-95385.2,73.5247,0.097
2927000,141,-1441.46,-95374.6,73.5247,0.088
2928000,142,-1452.57,-95377.6,72.452,0.097
2929000,142,-1445.53,-95370.9,67.4926,0.101
2930000,150,-1510.6,-95362.7,71.768,0.083
2931000,153,-1549.68,-95350,84.5767,0.095
2932000,153,-1545.05,-95347.7,82.2234,0.098
2933000,152,-1533.7,-95354.5,76.1049,0.087
2934000,154,-1552.88,-95351.9,77.0489,0.079
2935000,154,-1549.64,-95351.7,75.2487,0.097
2936000,158,-1577.07,-95347.4,75.2487,0.095
2937000,154,-1539.34,-95341.3,76.8041,0.077
2938000,148,-1485.21,-95337.4,75.1181,0.094
2939000,149,-1497.37,-95334.1,78.3633,0.114
2940000,147,-1474.32,-95332.6,70.8024,0.076
2941000,152,-1518.66,-95327.5,72.8971,0.111
2942000,151,-1520.32,-95328.9,76.8663,0.093
2943000,152,-1537.53,-95328,85.9629,0.073
2944000,152,-1531.22,-95331.9,76.0818,0.079
2945000,155,-1558.41,-95332.7,82.2429,0.099
2946000,158,-1573.79,-95334.3,77.5306,0.102
2947000,155,-1543.86,-95325.7,75.2542,0.106
2948000,152,-1532.46,-95335.8,90.3548,0.088
2949000,152,-1520.87,-95344,77.5367,0.079
2950000,154,-1539.3,-95344.6,76.0794,0.091
2951000,153,-1525.65,-95327.4,76.0794,0.103
2952000,152,-1518.16,-95325,75.5568,0.097
2953000,152,-1520.24,-95330.3,83.0708,0.114
2954000,153,-1533.92,-95321.7,81.464,0.09
2955000,152,-1510.16,-95324.6,69.997,0.109
2956000,151,-1504.81,-95321.4,74.2868,0.092
2957000,151,-1497.36,-95324,68.1767,0.099
2958000,151,-1496.2,-95318.6,70.1741,0.115
2959000,154,-1521.12,-95329.5,68.4858,0.078
2960000,154,-1510.56,-95329.9,60.2857,0.101
2961000,153,-1518.94,-95326,73.8027,0.081
2962000,154,-1535.73,-95335.8,82.6703,0.08
2963000,153,-1516.41,-95324.5,69.9799,0.09
2964000,151,-1494.67,-95321.6,65.3909,0.097
2965000,148,-1481.19,-95326.9,77.0718,0.094
2966000,145,-1461.08,-95325.7,80.2028,0.104
2967000,141,-1410.31,-95327.9,59.2276,0.095
2968000,144,-1449.16,-95319.2,73.9409,0.09
2969000,143,-1443.01,-95313.3,70.3792,0.104
2970000,142,-1441.3,-95307.1,71.4778,0.104
2971000,143,-1443.29,-95309.8,71.4778,0.088
2972000,146,-1468.37,-95310.2,71.4778,0.09
2973000,144,-1472.1,-95303.3,84.3873,0.101
2974000,149,-1503.81,-95308.1,70.5837,0.086
2975000,145,-1470.73,-95281.3,70.1103,0.082
2976000,145,-1457.92,-95279,70.1103,0.089
2977000,150,-1503.11,-95271,76.0806,0.121
2978000,146,-1469.38,-95260.1,76.0806,0.077
2979000,142,-1438.59,-95248,76.0806,0.091
2980000,143,-1437.6,-95239.4,70.5233,0.093
2981000,143,-1440.47,-95219.4,68.6453,0.097
2982000,144,-1450.86,-95213.5,72.3381,0.095
2983000,149,-1500.96,-95206.9,75.7949,0.088
2984000,147,-1478.23,-95210.1,75.7949,0.084
2985000,155,-1541.53,-95202.2,74.9869,0.096
2986000,153,-1525.97,-95208.9,79.2717,0.108
2987000,154,-1534.07,-95193,79.2717,0.085
2988000,154,-1531.18,-95184,75.4172,0.084
2989000,155,-1534.15,-95173.7,73.6208,0.093
2990000,153,-1525.37,-95178.4,73.4028,0.093
2991000,152,-1514.35,-95169.8,73.4028,0.099
2992000,150,-1498.06,-95155.8,75.1967,0.108
2993000,147,-1477.11,-95141.5,78.436,0.094
2994000,144,-1440.14,-95139.4,71.3529,0.092
2995000,143,-1422.88,-95129.4,64.4487,0.096
2996000,143,-1424.82,-95125.9,62.0163,0.09
2997000,141,-1412.94,-95120.7,63.7209,0.095
2998000,141,-1431.24,-95123.1,74.6447,0.098
2999000,143,-1443.62,-95131.1,74.6447,0.08
3000000,141,-1424.15,-95113.9,66.6695,0.09
3001000,141,-1427.09,-95097.9,76.2956,0.103
3002000,139,-1405.05,-95094.7,69.3699,0.091
3003000,138,-1400.79,-95088.8,72.6669,0.103
3004000,140,-1418.74,-95097.2,72.8726,0.104
3005000,141,-1426.69,-95093.4,72.8726,0.099
3006000,140,-1423.49,-95077.5,76.8407,0.082
3007000,137,-1395.21,-95070.6,78.3183,0.083
3008000,142,-1426.14,-95051,71.5466,0.093
3009000,142,-1421.43,-95046.9,64.5509,0.091
3010000,143,-1448.83,-95035.6,78.6075,0.089
3011000,143,-1449.25,-95038,75.8469,0.097
3012000,142,-1440.34,-95027.5,75.8469,0.088
3013000,149,-1507.46,-95021.7,85.5689,0.101
3014000,144,-1473.16,-94989.4,84.1735,0.086
3015000,150,-1502.14,-94995.3,62.4853,0.092
3016000,147,-1487.94,-94993.1,78.011,0.102
3017000,146,-1477.69,-94992.6,72.9533,0.1
3018000,145,-1467.58,-94984.1,72.9533,0.084
3019000,140,-1423.64,-95002.3,73.4526,0.111
3020000,140,-1417.68,-95009.6,71.8653,0.075
3021000,141,-1423.62,-95016.8,68.8796,0.087
3022000,143,-1447.63,-95015.7,76.6463,0.098
3023000,146,-1469.14,-95017.9,76.6463,0.1
3024000,148,-1483.73,-95018.5,68.4305,0.086
3025000,145,-1469.43,-95007.9,76.2495,0.094
3026000,143,-1448.17,-95008.6,71.9702,0.088
3027000,140,-1424.35,-95013.6,79.3179,0.094
3028000,138,-1398.12,-95002.3,68.0045,0.091
3029000,141,-1440.34,-95004.6,85.5709,0.097
3030000,141,-1437.54,-95007.9,85.6438,0.098
3031000,142,-1429.01,-95014.2,65.3123,0.098
3032000,144,-1453.37,-95001.5,73.6743,0.1
3033000,143,-1453.25,-95018.3,77.2322,0.101
3034000,143,-1448.94,-95010.4,75.8796,0.075
3035000,144,-1451.39,-95006.6,75.8796,0.098
3036000,143,-1445.08,-94998.6,70.6353,0.107
3037000,147,-1472.64,-94996.9,68.0384,0.089
3038000,143,-1439.9,-95005.1,68.7213,0.101
3039000,145,-1469.13,-95008.7,80.5517,0.096
3040000,141,-1424.27,-95013.1,67.4071,0.086
3041000,142,-1446.14,-95012.8,81.3054,0.086
3042000,143,-1455.95,-95012.9,83.1646,0.11
3043000,143,-1444.11,-95006.3,72.2698,0.093
3044000,139,-1418.13,-95001.5,82.6954,0.099
3045000,141,-1424.76,-95009.1,70.6741,0.086
3046000,144,-1450.35,-95014.8,70.6741,0.077
3047000,144,-1452.78,-95005.5,68.2392,0.092
3048000,146,-1478.66,-95001.9,78.3925,0.089
3049000,142,-1433.91,-95002.3,60.9406,0.107
3050000,147,-1486.82,-95016,72.6901,0.085
3051000,149,-1497.92,-95024.3,67.5354,0.091
3052000,146,-1477.27,-95032.8,74.4567,0.109
3053000,144,-1455.13,-95030.5,68.8882,0.091
3054000,150,-1530.75,-95031.3,94.2621,0.102
3055000,150,-1523.01,-95020.8,83.7893,0.088
3056000,148,-1508.76,-95020.4,83.7893,0.079
3057000,148,-1507.4,-95020.5,75.8438,0.103
3058000,147,-1498.29,-95017.3,79.5353,0.087
3059000,145,-1475.78,-95002.9,70.3674,0.091
3060000,144,-1470.33,-95001.7,73.0327,0.091
3061000,141,-1448.72,-95002.4,73.0666,0.096
3062000,143,-1470.79,-94990.5,80.4335,0.102
3063000,143,-1469.16,-94971.5,78.2874,0.098
3064000,140,-1433.63,-94968.8,65.3195,0.094
